order_id,order_date,period,customer_id,product_id,quantity,unit_price_eur,line_amount_eur,collection,category,period_rank
ORD01122,2025-07-30,2025Q3,89089901,4103-03lola,4,4.68,18.72,Lola games First Time,anal,3
ORD01154,2025-07-30,2025Q3,55667651,4000-07lola,2,2.61,5.22,Lola Games Natural Wellness,other,3
ORD01154,2025-07-30,2025Q3,55667651,5001-03lola,3,4.05,12.15,Lola games First Time,anal,3
ORD01154,2025-07-30,2025Q3,55667651,8008-01lola,4,2.75,11.0,Lola games Spice It Up,anal,3
ORD01237,2025-07-30,2025Q3,84093639,1085-01lola,3,5.54,16.62,Lola Games Party Hard,other,3
ORD01237,2025-07-30,2025Q3,84093639,4020-02lola,2,9.74,19.48,Lola games Diamond,anal,3
ORD01211,2025-07-31,2025Q3,15831819,3008-03lola,2,3.53,7.06,Lola games Love Story,vaginal_balls,3
ORD01211,2025-07-31,2025Q3,15831819,4000-02lola,4,6.16,24.64,Lola Games Natural Wellness,other,3
ORD01211,2025-07-31,2025Q3,15831819,8013-02lola,3,3.55,10.65,Lola games Spice It Up,anal,3
ORD01258,2025-07-31,2025Q3,35808537,2101-12lola,4,8.87,35.48,Lola games Satisfaction,masturbator,3
ORD01258,2025-07-31,2025Q3,35808537,4000-13lola,4,2.61,10.44,Lola Games Natural Wellness,other,3
ORD01258,2025-07-31,2025Q3,35808537,4009-04lola,3,3.73,11.19,Lola games Diamond,anal,3
ORD01284,2025-07-31,2025Q3,48840994,1146-01lola,3,2.99,8.97,Lola Games Party Hard,other,3
ORD01284,2025-07-31,2025Q3,48840994,1167-01lola,2,4.14,8.28,Lola Games Party Hard,bdsm,3
ORD01284,2025-07-31,2025Q3,48840994,7200-01lola,1,17.32,17.32,Lola Games MiMi Animals,clitoral_stimulator,3
ORD01322,2025-07-31,2025Q3,58966946,3007-01lola,2,4.27,8.54,Lola games Love Story,vaginal_balls,3
ORD01322,2025-07-31,2025Q3,58966946,7372-01lola,6,4.1,24.6,Lola Games Marshmallow,masturbator,3
ORD01322,2025-07-31,2025Q3,58966946,9021-07lola,5,17.05,85.25,Lola Games Take it Easy,vaginal_balls,3
ORD01322,2025-07-31,2025Q3,58966946,9300-02lola,5,16.9,84.5,Lola Games Liberty,other,3
ORD01368,2025-07-31,2025Q3,96977837,1089-01lola,2,4.14,8.28,Lola Games Party Hard,other,3
ORD01368,2025-07-31,2025Q3,96977837,7701-05indeep,5,14.89,74.45,Indeep,vibrator,3
ORD01368,2025-07-31,2025Q3,96977837,9300-02lola,6,16.9,101.4,Lola Games Liberty,other,3
ORD01380,2025-07-31,2025Q3,91756179,8015-04lola,3,8.32,24.96,Lola games Spice It Up,anal,3
ORD01400,2025-07-31,2025Q3,42857966,1202-02lola,7,14.06,98.42,Lola Games Pure Passion,other,3
ORD01400,2025-07-31,2025Q3,42857966,4012-04lola,2,3.73,7.46,Lola games Emotions,anal,3
ORD01400,2025-07-31,2025Q3,42857966,7705-01indeep,4,6.91,27.64,Indeep,other,3
ORD01057,2025-08-01,2025Q3,13999315,1018-01lola,3,26.3,78.9,Lola Games Wand,vibrator,3
ORD01057,2025-08-01,2025Q3,13999315,5002-03lola,2,2.77,5.54,Lola games First Time,anal,3
ORD01057,2025-08-01,2025Q3,13999315,8076-01lola,5,6.86,34.3,Lola Games Marshmallow,masturbator,3
ORD01065,2025-08-01,2025Q3,22575562,1204-02lola,1,12.17,12.17,Lola Games Pure Passion,other,3
ORD01065,2025-08-01,2025Q3,22575562,5002-03lola,4,2.77,11.08,Lola games First Time,anal,3
ORD01327,2025-08-01,2025Q3,58966946,4000-07lola,2,2.61,5.22,Lola Games Natural Wellness,other,3
ORD01327,2025-08-01,2025Q3,58966946,7006-02lola,2,5.08,10.16,Lola Games Homme,other,3
ORD01327,2025-08-01,2025Q3,58966946,8018-02lola,3,7.87,23.61,Lola games Spice It Up,anal,3
ORD01335,2025-08-01,2025Q3,59684848,4000-01lola,1,6.16,6.16,Lola Games Natural Wellness,other,3
ORD01335,2025-08-01,2025Q3,59684848,6010-01lola,4,7.63,30.52,Lola Games Nudes,dildo,3
ORD01335,2025-08-01,2025Q3,59684848,7705-03indeep,2,6.91,13.82,Indeep,other,3
ORD01335,2025-08-01,2025Q3,59684848,8073-03lola,1,6.86,6.86,Lola Games Marshmallow,masturbator,3
ORD01364,2025-08-01,2025Q3,45833156,1153-01lola,4,3.98,15.92,Lola Games Party Hard,other,3
ORD01364,2025-08-01,2025Q3,45833156,2101-13lola,2,13.79,27.58,Lola games Satisfaction,masturbator,3
ORD01364,2025-08-01,2025Q3,45833156,9020-02lola,2,5.65,11.3,Lola Games Take it Easy,clitoral_stimulator,3
ORD01071,2025-08-02,2025Q3,41227216,9705-03lola,2,7.99,15.98,Lola Games Sunset,other,3
ORD01097,2025-08-02,2025Q3,36687537,3010-03lola,4,4.27,17.08,Lola games Love Story,vaginal_balls,3
ORD01097,2025-08-02,2025Q3,36687537,6008-01lola,4,6.84,27.36,Lola Games Nudes,dildo,3
ORD01097,2025-08-02,2025Q3,36687537,7009-02lola,4,5.08,20.32,Lola Games Homme,other,3
ORD01169,2025-08-02,2025Q3,30868105,1169-01lola,3,3.71,11.13,Lola Games Vanilla,bdsm,3
ORD01169,2025-08-02,2025Q3,30868105,8017-01lola,3,6.17,18.51,Lola games Spice It Up,anal,3
ORD01281,2025-08-02,2025Q3,40587988,4000-06lola,2,2.61,5.22,Lola Games Natural Wellness,other,3
ORD01281,2025-08-02,2025Q3,40587988,4107-03lola,1,3.13,3.13,Lola games First Time,anal,3
ORD01300,2025-08-02,2025Q3,61019678,4000-06lola,1,2.61,2.61,Lola Games Natural Wellness,other,3
ORD01300,2025-08-02,2025Q3,61019678,8008-03lola,1,2.75,2.75,Lola games Spice It Up,anal,3
ORD01007,2025-08-03,2025Q3,42868828,1203-01lola,6,10.28,61.68,Lola Games Pure Passion,other,3
ORD01007,2025-08-03,2025Q3,42868828,4220-01lola,5,7.25,36.25,Lola Games Back Door Collection Black Edition,anal,3
ORD01007,2025-08-03,2025Q3,42868828,7705-01indeep,4,6.91,27.64,Indeep,other,3
ORD01289,2025-08-03,2025Q3,20709497,7373-02lola,1,4.1,4.1,Lola Games Marshmallow,masturbator,3
ORD01292,2025-08-03,2025Q3,41244663,1085-01lola,4,5.54,22.16,Lola Games Party Hard,other,3
ORD01292,2025-08-03,2025Q3,41244663,9904-02lola,1,7.74,7.74,Lola Games Pearl,dildo,3
ORD01307,2025-08-03,2025Q3,70855700,2047-03lola,1,4.79,4.79,Lola Games Flow,dildo,3
ORD01307,2025-08-03,2025Q3,70855700,4012-04lola,2,3.73,7.46,Lola games Emotions,anal,3
ORD01396,2025-08-03,2025Q3,81691040,4000-13lola,4,2.61,10.44,Lola Games Natural Wellness,other,3
ORD01396,2025-08-03,2025Q3,81691040,8019-01lola,3,17.0,51.0,Lola games Spice It Up,anal,3
ORD01401,2025-08-03,2025Q3,42857966,1085-01lola,3,5.54,16.62,Lola Games Party Hard,other,3
ORD01401,2025-08-03,2025Q3,42857966,5001-01lola,3,3.08,9.24,Lola games First Time,anal,3
ORD01401,2025-08-03,2025Q3,42857966,5008-02lola,6,6.62,39.72,Lola games First Time,anal,3
ORD01401,2025-08-03,2025Q3,42857966,7372-01lola,2,4.1,8.2,Lola Games Marshmallow,masturbator,3
ORD01424,2025-08-03,2025Q3,95899313,1087-01lola,1,5.9,5.9,Lola Games Party Hard,other,3
ORD01424,2025-08-03,2025Q3,95899313,4000-04lola,4,6.16,24.64,Lola Games Natural Wellness,other,3
ORD01424,2025-08-03,2025Q3,95899313,4000-08lola,4,2.61,10.44,Lola Games Natural Wellness,other,3
ORD01051,2025-08-04,2025Q3,14265799,4000-15lola,2,2.61,5.22,Lola Games Natural Wellness,other,3
ORD01051,2025-08-04,2025Q3,14265799,4009-02lola,5,3.73,18.65,Lola games Diamond,anal,3
ORD01051,2025-08-04,2025Q3,14265799,7701-05indeep,3,14.89,44.67,Indeep,vibrator,3
ORD01129,2025-08-04,2025Q3,47338124,4000-03lola,2,6.16,12.32,Lola Games Natural Wellness,other,3
ORD01226,2025-08-04,2025Q3,60806024,4000-14lola,2,2.61,5.22,Lola Games Natural Wellness,other,3
ORD01226,2025-08-04,2025Q3,60806024,6000-01lola,3,5.9,17.7,Lola Games Nudes,dildo,3
ORD01314,2025-08-04,2025Q3,95320121,2047-04lola,3,4.79,14.37,Lola Games Flow,dildo,3
ORD01314,2025-08-04,2025Q3,95320121,4000-10lola,4,2.61,10.44,Lola Games Natural Wellness,other,3
ORD01191,2025-08-05,2025Q3,22981052,1303-02lola,2,5.42,10.84,Lola Games Pure Passion,other,3
ORD01191,2025-08-05,2025Q3,22981052,5006-01lola,4,6.3,25.2,Lola games First Time,anal,3
ORD01191,2025-08-05,2025Q3,22981052,7013-01lola,2,4.66,9.32,Lola Games Real,other,3
ORD01222,2025-08-05,2025Q3,26753883,8019-01lola,2,17.0,34.0,Lola games Spice It Up,anal,3
ORD01222,2025-08-05,2025Q3,26753883,9300-02lola,3,16.9,50.7,Lola Games Liberty,other,3
ORD01280,2025-08-05,2025Q3,40587988,3010-03lola,3,4.27,12.81,Lola games Love Story,vaginal_balls,3
ORD01280,2025-08-05,2025Q3,40587988,5002-03lola,1,2.77,2.77,Lola games First Time,anal,3
ORD01280,2025-08-05,2025Q3,40587988,7083-02lola,3,7.33,21.99,Lola Games Intergalactic,dildo,3
ORD01363,2025-08-05,2025Q3,45833156,3007-01lola,2,4.27,8.54,Lola games Love Story,vaginal_balls,3
ORD01363,2025-08-05,2025Q3,45833156,4108-03lola,4,2.79,11.16,Lola games First Time,anal,3
ORD01389,2025-08-05,2025Q3,32969840,2043-04lola,4,6.3,25.2,Lola Games Flow,dildo,3
ORD01389,2025-08-05,2025Q3,32969840,8018-02lola,2,7.87,15.74,Lola games Spice It Up,anal,3
ORD01411,2025-08-05,2025Q3,72043515,1201-01lola,2,8.69,17.38,Lola Games Pure Passion,other,3
ORD01411,2025-08-05,2025Q3,72043515,8006-02lola,2,4.55,9.1,Lola games Spice It Up,anal,3
ORD01411,2025-08-05,2025Q3,72043515,9904-02lola,6,7.74,46.44,Lola Games Pearl,dildo,3
ORD01124,2025-08-06,2025Q3,89089901,2101-11lola,2,17.5,35.0,Lola games Satisfaction,masturbator,3
ORD01124,2025-08-06,2025Q3,89089901,4108-03lola,4,2.79,11.16,Lola games First Time,anal,3
ORD01124,2025-08-06,2025Q3,89089901,7009-02lola,4,5.08,20.32,Lola Games Homme,other,3
ORD01241,2025-08-06,2025Q3,49349722,2043-04lola,1,6.3,6.3,Lola Games Flow,dildo,3
ORD01241,2025-08-06,2025Q3,49349722,2047-03lola,2,4.79,9.58,Lola Games Flow,dildo,3
ORD01241,2025-08-06,2025Q3,49349722,8008-01lola,4,2.75,11.0,Lola games Spice It Up,anal,3
ORD01279,2025-08-06,2025Q3,40587988,7200-03lola,2,17.32,34.64,Lola Games MiMi Animals,clitoral_stimulator,3
ORD01279,2025-08-06,2025Q3,40587988,7705-03indeep,1,6.91,6.91,Indeep,other,3
ORD01279,2025-08-06,2025Q3,40587988,7913-01lola,1,13.9,13.9,Lola games Fantasy,clitoral_stimulator,3
ORD01293,2025-08-06,2025Q3,41244663,2045-03lola,1,3.65,3.65,Lola Games Flow,dildo,3
ORD01293,2025-08-06,2025Q3,41244663,4000-10lola,3,2.61,7.83,Lola Games Natural Wellness,other,3
ORD01293,2025-08-06,2025Q3,41244663,7701-05indeep,4,14.89,59.56,Indeep,vibrator,3
ORD01388,2025-08-06,2025Q3,32969840,4009-04lola,2,3.73,7.46,Lola games Diamond,anal,3
ORD01388,2025-08-06,2025Q3,32969840,4103-03lola,1,4.68,4.68,Lola games First Time,anal,3
ORD01397,2025-08-06,2025Q3,42857966,2102-08lola,3,6.17,18.51,Lola games Satisfaction,masturbator,3
ORD01397,2025-08-06,2025Q3,42857966,3009-04lola,4,4.27,17.08,Lola games Love Story,vaginal_balls,3
ORD01397,2025-08-06,2025Q3,42857966,4000-04lola,4,6.16,24.64,Lola Games Natural Wellness,other,3
ORD01399,2025-08-06,2025Q3,42857966,3013-01lola,3,7.96,23.88,Lola games Love Story,vaginal_balls,3
ORD01399,2025-08-06,2025Q3,42857966,4102-03lola,3,3.02,9.06,Lola games First Time,anal,3
ORD01399,2025-08-06,2025Q3,42857966,7008-02lola,3,5.08,15.24,Lola Games Homme,other,3
ORD01415,2025-08-06,2025Q3,72043515,4000-02lola,5,6.16,30.8,Lola Games Natural Wellness,other,3
ORD01415,2025-08-06,2025Q3,72043515,4000-06lola,5,2.61,13.05,Lola Games Natural Wellness,other,3
ORD01415,2025-08-06,2025Q3,72043515,8075-02lola,6,6.86,41.16,Lola Games Marshmallow,masturbator,3
ORD01415,2025-08-06,2025Q3,72043515,9602-03lola,2,12.49,24.98,Lola games Universe,vibrator,3
ORD01453,2025-08-06,2025Q3,14308421,2045-01lola,1,3.65,3.65,Lola Games Flow,dildo,3
ORD01453,2025-08-06,2025Q3,14308421,7707-02indeep,3,14.89,44.67,Indeep,vibrator,3
ORD01076,2025-08-07,2025Q3,77827638,1203-01lola,3,10.28,30.84,Lola Games Pure Passion,other,3
ORD01076,2025-08-07,2025Q3,77827638,4000-08lola,4,2.61,10.44,Lola Games Natural Wellness,other,3
ORD01076,2025-08-07,2025Q3,77827638,4000-14lola,1,2.61,2.61,Lola Games Natural Wellness,other,3
ORD01133,2025-08-07,2025Q3,47338124,4009-03lola,3,3.73,11.19,Lola games Diamond,anal,3
ORD01133,2025-08-07,2025Q3,47338124,7707-02indeep,1,14.89,14.89,Indeep,vibrator,3
ORD01133,2025-08-07,2025Q3,47338124,7707-03indeep,2,14.89,29.78,Indeep,vibrator,3
ORD01276,2025-08-07,2025Q3,98753260,7010-03lola,3,4.84,14.52,Lola Games Homme,masturbator,3
ORD01276,2025-08-07,2025Q3,98753260,7705-03indeep,1,6.91,6.91,Indeep,other,3
ORD01361,2025-08-07,2025Q3,45833156,1205-03lola,1,7.74,7.74,Lola Games Pure Passion,other,3
ORD01361,2025-08-07,2025Q3,45833156,1303-01lola,2,5.42,10.84,Lola Games Pure Passion,other,3
ORD01361,2025-08-07,2025Q3,45833156,4000-07lola,2,2.61,5.22,Lola Games Natural Wellness,other,3
ORD01361,2025-08-07,2025Q3,45833156,4108-03lola,2,2.79,5.58,Lola games First Time,anal,3
ORD01463,2025-08-07,2025Q3,45935572,1140-02lola,4,3.19,12.76,Lola Games Party Hard,lubricant,3
ORD01463,2025-08-07,2025Q3,45935572,1169-01lola,1,3.71,3.71,Lola Games Vanilla,bdsm,3
ORD01463,2025-08-07,2025Q3,45935572,7700-07indeep,2,14.89,29.78,Indeep,vibrator,3
ORD01100,2025-08-08,2025Q3,83140807,1174-01lola,3,4.9,14.7,Lola Games Vanilla,other,3
ORD01100,2025-08-08,2025Q3,83140807,9021-01lola,2,12.29,24.58,Lola Games Take it Easy,egg_vibrator,3
ORD01243,2025-08-08,2025Q3,94374605,1089-01lola,2,4.14,8.28,Lola Games Party Hard,other,3
ORD01243,2025-08-08,2025Q3,94374605,2102-02lola,4,4.9,19.6,Lola games Satisfaction,masturbator,3
ORD01243,2025-08-08,2025Q3,94374605,4000-12lola,4,2.61,10.44,Lola Games Natural Wellness,other,3
ORD01243,2025-08-08,2025Q3,94374605,9021-04lola,4,17.05,68.2,Lola Games Take it Easy,vaginal_balls,3
ORD01035,2025-08-09,2025Q3,83197857,1085-01lola,2,5.54,11.08,Lola Games Party Hard,other,3
ORD01035,2025-08-09,2025Q3,83197857,8015-04lola,2,8.32,16.64,Lola games Spice It Up,anal,3
ORD01177,2025-08-09,2025Q3,55176955,1200-02lola,1,5.31,5.31,Lola Games Pure Passion,other,3
ORD01177,2025-08-09,2025Q3,55176955,2101-06lola,2,17.32,34.64,Lola games Satisfaction,masturbator,3
ORD01177,2025-08-09,2025Q3,55176955,2101-19lola,3,8.89,26.67,Lola games Satisfaction,masturbator,3
ORD01228,2025-08-09,2025Q3,60806024,8009-01lola,3,7.07,21.21,Lola games Spice It Up,anal,3
ORD01228,2025-08-09,2025Q3,60806024,9020-02lola,2,5.65,11.3,Lola Games Take it Easy,clitoral_stimulator,3
ORD01249,2025-08-09,2025Q3,93016315,4222-01lola,4,3.65,14.6,Lola Games Back Door Collection Black Edition,anal,3
ORD01249,2025-08-09,2025Q3,93016315,7372-01lola,1,4.1,4.1,Lola Games Marshmallow,masturbator,3
ORD01249,2025-08-09,2025Q3,93016315,7705-02indeep,1,6.91,6.91,Indeep,other,3
ORD01328,2025-08-09,2025Q3,58966946,2044-04lola,3,4.99,14.97,Lola Games Flow,dildo,3
ORD01328,2025-08-09,2025Q3,58966946,3013-02lola,6,7.96,47.76,Lola games Love Story,vaginal_balls,3
ORD01328,2025-08-09,2025Q3,58966946,8006-02lola,5,4.55,22.75,Lola games Spice It Up,anal,3
ORD01069,2025-08-10,2025Q3,39345092,6007-01lola,1,7.56,7.56,Lola Games Nudes,dildo,3
ORD01069,2025-08-10,2025Q3,39345092,8013-02lola,2,3.55,7.1,Lola games Spice It Up,anal,3
ORD01149,2025-08-10,2025Q3,66722344,4000-08lola,2,2.61,5.22,Lola Games Natural Wellness,other,3
ORD01149,2025-08-10,2025Q3,66722344,4000-12lola,2,2.61,5.22,Lola Games Natural Wellness,other,3
ORD01149,2025-08-10,2025Q3,66722344,4000-13lola,2,2.61,5.22,Lola Games Natural Wellness,other,3
ORD01195,2025-08-10,2025Q3,58181396,1106-01lola,3,7.43,22.29,Lola Games Party Hard,bdsm,3
ORD01195,2025-08-10,2025Q3,58181396,1146-01lola,3,2.99,8.97,Lola Games Party Hard,other,3
ORD01429,2025-08-10,2025Q3,84752529,1166-03lola,3,6.62,19.86,Lola Games Party Hard,other,3
ORD01429,2025-08-10,2025Q3,84752529,1303-02lola,2,5.42,10.84,Lola Games Pure Passion,other,3
ORD01429,2025-08-10,2025Q3,84752529,7200-01lola,2,17.32,34.64,Lola Games MiMi Animals,clitoral_stimulator,3
ORD01006,2025-08-11,2025Q3,42868828,1168-01lola,4,5.08,20.32,Lola Games Party Hard,bdsm,3
ORD01006,2025-08-11,2025Q3,42868828,2101-13lola,6,13.79,82.74,Lola games Satisfaction,masturbator,3
ORD01006,2025-08-11,2025Q3,42868828,4000-09lola,6,2.61,15.66,Lola Games Natural Wellness,other,3
ORD01006,2025-08-11,2025Q3,42868828,7702-07indeep,3,14.89,44.67,Indeep,vibrator,3
ORD01078,2025-08-11,2025Q3,77827638,1176-01lola,4,3.46,13.84,Lola Games Vanilla,other,3
ORD01078,2025-08-11,2025Q3,77827638,4012-01lola,2,3.73,7.46,Lola games Emotions,anal,3
ORD01080,2025-08-11,2025Q3,77827638,1205-03lola,1,7.74,7.74,Lola Games Pure Passion,other,3
ORD01080,2025-08-11,2025Q3,77827638,4000-15lola,2,2.61,5.22,Lola Games Natural Wellness,other,3
ORD01094,2025-08-11,2025Q3,85329037,1177-01lola,3,4.1,12.3,Lola Games Vanilla,other,3
ORD01094,2025-08-11,2025Q3,85329037,1205-01lola,2,7.74,15.48,Lola Games Pure Passion,other,3
ORD01111,2025-08-11,2025Q3,39587039,1089-01lola,2,4.14,8.28,Lola Games Party Hard,other,3
ORD01111,2025-08-11,2025Q3,39587039,2105-06lola,2,6.91,13.82,Lola games Satisfaction,masturbator,3
ORD01111,2025-08-11,2025Q3,39587039,4106-03lola,4,2.83,11.32,Lola games First Time,anal,3
ORD01111,2025-08-11,2025Q3,39587039,7080-05lola,1,7.33,7.33,Lola Games Intergalactic,dildo,3
ORD01221,2025-08-11,2025Q3,26753883,2045-04lola,1,3.65,3.65,Lola Games Flow,dildo,3
ORD01221,2025-08-11,2025Q3,26753883,3010-03lola,2,4.27,8.54,Lola games Love Story,vaginal_balls,3
ORD01250,2025-08-11,2025Q3,93016315,2105-02Lola,2,6.91,13.82,Lola games Satisfaction,masturbator,3
ORD01250,2025-08-11,2025Q3,93016315,2106-01lola,1,11.54,11.54,Lola games Satisfaction,masturbator,3
ORD01250,2025-08-11,2025Q3,93016315,4000-12lola,1,2.61,2.61,Lola Games Natural Wellness,other,3
ORD01332,2025-08-11,2025Q3,31831063,1082-01lola,2,3.26,6.52,Lola Games Burlesque,other,3
ORD01332,2025-08-11,2025Q3,31831063,8008-03lola,1,2.75,2.75,Lola games Spice It Up,anal,3
ORD01382,2025-08-11,2025Q3,95225343,3007-02lola,2,4.27,8.54,Lola games Love Story,vaginal_balls,3
ORD01382,2025-08-11,2025Q3,95225343,3013-01lola,3,7.96,23.88,Lola games Love Story,vaginal_balls,3
ORD01054,2025-08-12,2025Q3,14265799,2101-19lola,3,8.89,26.67,Lola games Satisfaction,masturbator,3
ORD01054,2025-08-12,2025Q3,14265799,3007-03lola,5,3.53,17.65,Lola games Love Story,vaginal_balls,3
ORD01054,2025-08-12,2025Q3,14265799,4000-06lola,3,2.61,7.83,Lola Games Natural Wellness,other,3
ORD01205,2025-08-12,2025Q3,45503389,4000-03lola,4,6.16,24.64,Lola Games Natural Wellness,other,3
ORD01205,2025-08-12,2025Q3,45503389,4000-08lola,2,2.61,5.22,Lola Games Natural Wellness,other,3
ORD01205,2025-08-12,2025Q3,45503389,4224-01lola,5,10.73,53.65,Lola Games Back Door Collection Black Edition,anal,3
ORD01205,2025-08-12,2025Q3,45503389,9020-02lola,6,5.65,33.9,Lola Games Take it Easy,clitoral_stimulator,3
ORD01234,2025-08-12,2025Q3,84093639,7705-02indeep,4,6.91,27.64,Indeep,other,3
ORD01234,2025-08-12,2025Q3,84093639,9020-02lola,1,5.65,5.65,Lola Games Take it Easy,clitoral_stimulator,3
ORD01333,2025-08-12,2025Q3,31831063,1177-01lola,3,4.1,12.3,Lola Games Vanilla,other,3
ORD01333,2025-08-12,2025Q3,31831063,9030-01lola,1,14.9,14.9,Lola Games Take it Easy,clitoral_stimulator,3
ORD01350,2025-08-12,2025Q3,99949389,3008-03lola,2,3.53,7.06,Lola games Love Story,vaginal_balls,3
ORD01350,2025-08-12,2025Q3,99949389,4000-08lola,2,2.61,5.22,Lola Games Natural Wellness,other,3
ORD01350,2025-08-12,2025Q3,99949389,7083-01lola,6,7.33,43.98,Lola Games Intergalactic,dildo,3
ORD01350,2025-08-12,2025Q3,99949389,7200-03lola,2,17.32,34.64,Lola Games MiMi Animals,clitoral_stimulator,3
ORD01350,2025-08-12,2025Q3,99949389,7701-06indeep,5,14.89,74.45,Indeep,vibrator,3
ORD01008,2025-08-13,2025Q3,42868828,4000-13lola,4,2.61,10.44,Lola Games Natural Wellness,other,3
ORD01008,2025-08-13,2025Q3,42868828,4000-15lola,3,2.61,7.83,Lola Games Natural Wellness,other,3
ORD01008,2025-08-13,2025Q3,42868828,4102-03lola,5,3.02,15.1,Lola games First Time,anal,3
ORD01008,2025-08-13,2025Q3,42868828,6003-01lola,4,6.26,25.04,Lola Games Nudes,dildo,3
ORD01053,2025-08-13,2025Q3,14265799,4000-05lola,2,6.16,12.32,Lola Games Natural Wellness,other,3
ORD01053,2025-08-13,2025Q3,14265799,4000-06lola,5,2.61,13.05,Lola Games Natural Wellness,other,3
ORD01053,2025-08-13,2025Q3,14265799,6002-01lola,4,6.26,25.04,Lola Games Nudes,dildo,3
ORD01053,2025-08-13,2025Q3,14265799,8008-01lola,5,2.75,13.75,Lola games Spice It Up,anal,3
ORD01208,2025-08-13,2025Q3,15831819,7014-01lola,2,4.66,9.32,Lola Games Real,other,3
ORD01208,2025-08-13,2025Q3,15831819,8017-03lola,2,7.7,15.4,Lola games Spice It Up,anal,3
ORD01208,2025-08-13,2025Q3,15831819,9602-02lola,4,12.49,49.96,Lola games Universe,vibrator,3
ORD01274,2025-08-13,2025Q3,98753260,2045-04lola,4,3.65,14.6,Lola Games Flow,dildo,3
ORD01274,2025-08-13,2025Q3,98753260,4000-06lola,4,2.61,10.44,Lola Games Natural Wellness,other,3
ORD01274,2025-08-13,2025Q3,98753260,4000-12lola,1,2.61,2.61,Lola Games Natural Wellness,other,3
ORD01274,2025-08-13,2025Q3,98753260,6911-01lola,4,6.55,26.2,Lola Games Discovery Light,vacuum_pump,3
ORD01318,2025-08-13,2025Q3,58966946,3011-03lola,4,7.56,30.24,Lola games Love Story,vaginal_balls,3
ORD01318,2025-08-13,2025Q3,58966946,4211-01lola,5,3.17,15.85,Lola Games Back Door Collection Black Edition,anal,3
ORD01318,2025-08-13,2025Q3,58966946,6003-01lola,3,6.26,18.78,Lola Games Nudes,dildo,3
ORD01331,2025-08-13,2025Q3,31831063,1300-02lola,2,5.29,10.58,Lola Games Pure Passion,other,3
ORD01331,2025-08-13,2025Q3,31831063,7012-01lola,3,4.84,14.52,Lola Games Homme,masturbator,3
ORD01331,2025-08-13,2025Q3,31831063,7083-01lola,1,7.33,7.33,Lola Games Intergalactic,dildo,3
ORD01108,2025-08-14,2025Q3,66306997,4000-02lola,1,6.16,6.16,Lola Games Natural Wellness,other,3
ORD01108,2025-08-14,2025Q3,66306997,4000-13lola,1,2.61,2.61,Lola Games Natural Wellness,other,3
ORD01108,2025-08-14,2025Q3,66306997,8004-01lola,2,6.95,13.9,Lola games Spice It Up,anal,3
ORD01120,2025-08-14,2025Q3,70291817,2102-02lola,2,4.9,9.8,Lola games Satisfaction,masturbator,3
ORD01120,2025-08-14,2025Q3,70291817,4000-08lola,3,2.61,7.83,Lola Games Natural Wellness,other,3
ORD01120,2025-08-14,2025Q3,70291817,4000-15lola,1,2.61,2.61,Lola Games Natural Wellness,other,3
ORD01120,2025-08-14,2025Q3,70291817,8004-01lola,3,6.95,20.85,Lola games Spice It Up,anal,3
ORD01255,2025-08-14,2025Q3,87490893,5007-01lola,2,6.62,13.24,Lola games First Time,anal,3
ORD01255,2025-08-14,2025Q3,87490893,7707-03indeep,6,14.89,89.34,Indeep,vibrator,3
ORD01255,2025-08-14,2025Q3,87490893,9030-01lola,6,14.9,89.4,Lola Games Take it Easy,clitoral_stimulator,3
ORD01288,2025-08-14,2025Q3,20709497,8008-03lola,3,2.75,8.25,Lola games Spice It Up,anal,3
ORD01299,2025-08-14,2025Q3,61019678,5001-01lola,2,3.08,6.16,Lola games First Time,anal,3
ORD01299,2025-08-14,2025Q3,61019678,5006-03lola,3,6.3,18.9,Lola games First Time,anal,3
ORD01139,2025-08-15,2025Q3,10872248,7010-01lola,3,4.84,14.52,Lola Games Homme,masturbator,3
ORD01139,2025-08-15,2025Q3,10872248,7080-07lola,1,10.6,10.6,Lola Games Intergalactic,dildo,3
ORD01139,2025-08-15,2025Q3,10872248,7200-03lola,2,17.32,34.64,Lola Games MiMi Animals,clitoral_stimulator,3
ORD01317,2025-08-15,2025Q3,58966946,2043-03lola,2,6.3,12.6,Lola Games Flow,dildo,3
ORD01317,2025-08-15,2025Q3,58966946,3008-03lola,6,3.53,21.18,Lola games Love Story,vaginal_balls,3
ORD01317,2025-08-15,2025Q3,58966946,4000-08lola,4,2.61,10.44,Lola Games Natural Wellness,other,3
ORD01317,2025-08-15,2025Q3,58966946,8075-02lola,5,6.86,34.3,Lola Games Marshmallow,masturbator,3
ORD01449,2025-08-15,2025Q3,40742311,2105-02Lola,3,6.91,20.73,Lola games Satisfaction,masturbator,3
ORD01449,2025-08-15,2025Q3,40742311,4000-01lola,3,6.16,18.48,Lola Games Natural Wellness,other,3
ORD01472,2025-08-15,2025Q3,38317637,4000-01lola,2,6.16,12.32,Lola Games Natural Wellness,other,3
ORD01472,2025-08-15,2025Q3,38317637,4000-14lola,3,2.61,7.83,Lola Games Natural Wellness,other,3
ORD01472,2025-08-15,2025Q3,38317637,9705-03lola,3,7.99,23.97,Lola Games Sunset,other,3
ORD01009,2025-08-16,2025Q3,42868828,1501-01lola,4,11.21,44.84,Lola Games Pure Passion,other,3
